source_kind,source_path,source_sha256,target_path,current_sha256,current_size_bytes,decision
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/03_双仓关联核对与事实验收.md,704240fada0ffee1d05b43285c9b7fee8ca3646ad61764078bb2382d81100b67,产品与EMAP事实探查/成熟工具增强事实探查/03_双仓关联核对与事实验收.md,26696a401276b2dfe063d2020fa45e03ba4a68c95870081ae448fa0ca68783ff,8967,包内文件与当前散文件一致，复用
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/04_证据与结果记录模板.md,e6cbd6b7fd5d0b152ddd735958e3ac350bc2d8516aaf1b95d3b39a8d19814254,产品与EMAP事实探查/成熟工具增强事实探查/04_证据与结果记录模板.md,dd55dc58d8549445c184d9c3fbed74bf62757992959c09effc1cbf7c4610485e,12519,包内文件与当前散文件一致，复用
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/05_成熟工具执行手册.md,acb5e08bcc91e8809ce88193fdc49269eecb6ece10d9cf563f58f44d8487f817,产品与EMAP事实探查/成熟工具增强事实探查/05_成熟工具执行手册.md,23c6d2f0d31f048ef49959fdcd9c2a66c57108f5be68ab6d6dd883bf1de92a3c,1222,包内文件与当前散文件一致，复用
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/06_本地AI执行与续接.md,bdf03d48a56ef8e4b46f557b3dfb3bb0482d703469e9c7c2d1523e8d14714cf9,产品与EMAP事实探查/成熟工具增强事实探查/06_本地AI执行与续接.md,393babb6dfcb208c6b854ed85e531a301c1dcea1d53d220bd0b3207b1b063268,9116,包内文件与当前散文件一致，复用
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/07_验证记录与适用边界.md,b4d00cac7e74f5ec7793ba0afa3933eeb095329d2017d5efdcf6b84303e848bb,产品与EMAP事实探查/成熟工具增强事实探查/07_验证记录与适用边界.md,4b28be4a79f8e062436b8d1c790b408d70c9571827cdcc9575bf9b48810cedc0,9892,包内文件与当前散文件一致，复用
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/08_工具盘点下载安装与存放指南.md,258925b6b611e519651097673c7844eb629b6bedc7fe94bbecbae46da099e0e8,产品与EMAP事实探查/成熟工具增强事实探查/08_工具盘点下载安装与存放指南.md,ed2d344d9178e00c4712f1dff5a289845bbfe746c41af8611847d383db3d4755,1238,包内文件与当前散文件一致，复用
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/PACKAGE_MANIFEST.json,9b3f15828d46cb2f38f2bd6f1a1dd0bc27b09af19b7b43bba096016deab916c7,产品与EMAP事实探查/成熟工具增强事实探查/PACKAGE_MANIFEST.json,a85a74a47ec04d55592e231728179f3690869b9cd8ac9a1038911a901c13d008,9338,展开补齐；已调整导航/现行记录，原输入仍由来源包或历史版本保留
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/config/execution.example.json,1cdbf1c0f56b3113a3cb4ad30a5605b6638e95e7c3d2733744ee99b9e5d113c2,产品与EMAP事实探查/成熟工具增强事实探查/config/execution.example.json,1cdbf1c0f56b3113a3cb4ad30a5605b6638e95e7c3d2733744ee99b9e5d113c2,1570,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/config/project.example.json,e3080512b8b43f52b0e15e26c3591332a8947194d69d9fee544f77be769603af,产品与EMAP事实探查/成熟工具增强事实探查/config/project.example.json,e3080512b8b43f52b0e15e26c3591332a8947194d69d9fee544f77be769603af,1650,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/config/workflow.json,03b91145c5cb6b3accf333673757c824d0bfb53b0b85c4c384d8906ee45cfbe7,产品与EMAP事实探查/成熟工具增强事实探查/config/workflow.json,92e35c0c5cbca6dbb96677663d0bf581d6da219de96fdf368530d54d3dbeb0af,5176,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/clang/definitions.matcher,fb7377cc62b824544f275e291e1fe905f9383c2d3280f2e8bf6c1fcea75aafa5,产品与EMAP事实探查/成熟工具增强事实探查/queries/clang/definitions.matcher,fb7377cc62b824544f275e291e1fe905f9383c2d3280f2e8bf6c1fcea75aafa5,95,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/clang/named_calls.matcher,f03431f9851d93521a166030a57087f531b43ec560e2a4f0db0b73ca30a7caa1,产品与EMAP事实探查/成熟工具增强事实探查/queries/clang/named_calls.matcher,f03431f9851d93521a166030a57087f531b43ec560e2a4f0db0b73ca30a7caa1,108,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/Q00_Definitions.ql,b20a79d308541addc8e73307298f6233676ffbf216aaf7f8a5a0116218d32c7e,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/Q00_Definitions.ql,b20a79d308541addc8e73307298f6233676ffbf216aaf7f8a5a0116218d32c7e,353,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/Q01_ExtractionErrors.ql,c815b9301076158fa594a7f376c6cca46559d7977d8f9e485f08416ad4c4259c,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/Q01_ExtractionErrors.ql,c815b9301076158fa594a7f376c6cca46559d7977d8f9e485f08416ad4c4259c,294,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/Q10_NamedCallBindings.ql,ca3fea132bdb43b4a8671bf987984cd5fb7aec44a64c718c4938d60ec9091b18,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/Q10_NamedCallBindings.ql,ca3fea132bdb43b4a8671bf987984cd5fb7aec44a64c718c4938d60ec9091b18,614,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/Q11_FunctionReferences.ql,5f19faba403fcb470452215b64af948ac6c899048808c00a60ff353b31dad517,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/Q11_FunctionReferences.ql,5f19faba403fcb470452215b64af948ac6c899048808c00a60ff353b31dad517,481,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/Q12_OtherCalls.ql,520a616f3c4623d7448e54a109cda75ccf382dcaf5b6aa0cb079e6095142207e,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/Q12_OtherCalls.ql,520a616f3c4623d7448e54a109cda75ccf382dcaf5b6aa0cb079e6095142207e,334,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/Q20_DirectVariableWrites.ql,c8c6121bee7c7546da6ffc609547c19844ee18245239872aa26253d036186a0b,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/Q20_DirectVariableWrites.ql,c8c6121bee7c7546da6ffc609547c19844ee18245239872aa26253d036186a0b,472,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/Q30_Conditions.ql,340b353ce7663ff86bdfa9e94d6c73a50d5015495bf23667b363c8c7c07a38c6,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/Q30_Conditions.ql,340b353ce7663ff86bdfa9e94d6c73a50d5015495bf23667b363c8c7c07a38c6,288,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/Scope.qll,4c3816bb7ae50801fb22749d5a5cf248aa3809c65fd8fdcf3fdf91e7b34cb0d7,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/Scope.qll,4c3816bb7ae50801fb22749d5a5cf248aa3809c65fd8fdcf3fdf91e7b34cb0d7,319,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/queries/codeql/qlpack.yml,ce699280602173ab0dbe8e7d3da2b90dfca6dd9c4811015d87262c6f3cae9561,产品与EMAP事实探查/成熟工具增强事实探查/queries/codeql/qlpack.yml,ce699280602173ab0dbe8e7d3da2b90dfca6dd9c4811015d87262c6f3cae9561,87,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/scripts/check_workflow.py,2f377c2006ecdaff82134ee2f0eb3bef18b1b87320fd6c97afb016f366a8d42a,产品与EMAP事实探查/成熟工具增强事实探查/scripts/check_workflow.py,a3207eb46a4650ed9b9242d0f8dce71c3a4891a4b1030ba609eb63709cf8ce1a,11208,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/scripts/probe.py,fd0070770279d399c566097348d33d3c2e32d053b5dfb517d255c9cbb74d616b,产品与EMAP事实探查/成熟工具增强事实探查/scripts/probe.py,fd0070770279d399c566097348d33d3c2e32d053b5dfb517d255c9cbb74d616b,22331,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/scripts/run_codeql.py,972270d9dccd4b9be581029288c516923fddf69eba063b031bb756d44c44e3ae,产品与EMAP事实探查/成熟工具增强事实探查/scripts/run_codeql.py,972270d9dccd4b9be581029288c516923fddf69eba063b031bb756d44c44e3ae,4839,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/templates/acceptance.csv,d895b44928920aeb1c960939502e6effe951ba4ee0b997a56536e7e2d3b66f77,产品与EMAP事实探查/成熟工具增强事实探查/templates/acceptance.csv,d895b44928920aeb1c960939502e6effe951ba4ee0b997a56536e7e2d3b66f77,74,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/templates/gaps.csv,a6c3f3dfb188754f1e8d758fb6386d13415a97f8ef1f5d14bffb32670452a8af,产品与EMAP事实探查/成熟工具增强事实探查/templates/gaps.csv,a6c3f3dfb188754f1e8d758fb6386d13415a97f8ef1f5d14bffb32670452a8af,128,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/templates/ledger.example.json,a14b23176e11faa2a68e982d5c1aede613bb7df1c7596667f63ff4962e01226f,产品与EMAP事实探查/成熟工具增强事实探查/templates/ledger.example.json,a14b23176e11faa2a68e982d5c1aede613bb7df1c7596667f63ff4962e01226f,96,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/templates/mechanisms.csv,82deb1ee2f49569e5202996ac45ebd5f2a0a9a105c2ebeced8526f02456aa0a1,产品与EMAP事实探查/成熟工具增强事实探查/templates/mechanisms.csv,82deb1ee2f49569e5202996ac45ebd5f2a0a9a105c2ebeced8526f02456aa0a1,174,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/templates/relations.csv,598a8ed6c82fe2d4aa3d669ab1aa139c8ee09867d5165c6740e2260e337f00a6,产品与EMAP事实探查/成熟工具增强事实探查/templates/relations.csv,598a8ed6c82fe2d4aa3d669ab1aa139c8ee09867d5165c6740e2260e337f00a6,154,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/templates/targets.csv,13c66b3e2250c8524c5901315388ddd01e915219d9405a0959b03860eb1fe472,产品与EMAP事实探查/成熟工具增强事实探查/templates/targets.csv,13c66b3e2250c8524c5901315388ddd01e915219d9405a0959b03860eb1fe472,136,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/templates/tool-inventory.csv,475d8e7b0e5776856ec95f9f13e96286dbf61aae08b7c90b544b30739ddf4d75,产品与EMAP事实探查/成熟工具增强事实探查/templates/tool-inventory.csv,5b11f6c26206e13db0ce5188f8e0745797a4e3fa21c615a3f72e044aa7ffee14,239,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/tests/test_codeql_adapter.py,bbacfba6d3d595905bdf85974aa4b461905e34669bf6966e86137d2e80a1cee4,产品与EMAP事实探查/成熟工具增强事实探查/tests/test_codeql_adapter.py,bbacfba6d3d595905bdf85974aa4b461905e34669bf6966e86137d2e80a1cee4,3998,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/tests/test_probe.py,6b0925b53c644362dc831d2332949dece0df767c98768ddb7df35a47c0b61517,产品与EMAP事实探查/成熟工具增强事实探查/tests/test_probe.py,6b0925b53c644362dc831d2332949dece0df767c98768ddb7df35a47c0b61517,11223,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/tests/test_workflow.py,2e8e7ccfff5b6bbf169ee01be1194ea4e076d5d0c17d364ec58f7bbe40691933,产品与EMAP事实探查/成熟工具增强事实探查/tests/test_workflow.py,59b7af328f0d337981e3cde6c8bb93fbd1d6aa228275f7da58cc12731e49194d,9155,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/direct-capture/stderr.txt,13af80029cdebb43998e63d7109fccbd50efa7f42c2ecfd67173c9d76dc01bfb,产品与EMAP事实探查/成熟工具增强事实探查/validation/direct-capture/stderr.txt,13af80029cdebb43998e63d7109fccbd50efa7f42c2ecfd67173c9d76dc01bfb,3381,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/direct-capture/stdout.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,产品与EMAP事实探查/成熟工具增强事实探查/validation/direct-capture/stdout.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/environment.json,9d11ad36613b83094fc12174db0d0fd6d856f861ce86add039062d15fbd363e9,产品与EMAP事实探查/成熟工具增强事实探查/validation/environment.json,9d11ad36613b83094fc12174db0d0fd6d856f861ce86add039062d15fbd363e9,1408,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/recorder-output-check/run.json,658ffb9028239fe7fcb32e37e16fd8451cd871d7f01ceb818d019a39dbb36b7f,产品与EMAP事实探查/成熟工具增强事实探查/validation/recorder-output-check/run.json,658ffb9028239fe7fcb32e37e16fd8451cd871d7f01ceb818d019a39dbb36b7f,1083,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/recorder-output-check/stderr.txt,d24ae6b3a795372743fddefcfd0d92a16832cea6f86fe8d0bec771cf91c6db60,产品与EMAP事实探查/成熟工具增强事实探查/validation/recorder-output-check/stderr.txt,d24ae6b3a795372743fddefcfd0d92a16832cea6f86fe8d0bec771cf91c6db60,12010,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/recorder-output-check/stdout.txt,6fcb94944e140a7922075d89939b39c3e36edd81ad5d3c91bb79f97f2838d9aa,产品与EMAP事实探查/成熟工具增强事实探查/validation/recorder-output-check/stdout.txt,6fcb94944e140a7922075d89939b39c3e36edd81ad5d3c91bb79f97f2838d9aa,12010,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/selftest/run.json,60e450d74548a933b1311ef54e7536565430686d4ce8e3c8dce030d4f9ed4969,产品与EMAP事实探查/成熟工具增强事实探查/validation/selftest/run.json,60e450d74548a933b1311ef54e7536565430686d4ce8e3c8dce030d4f9ed4969,2578,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/selftest/stderr.txt,540d3f6b976e313f9660cf8600c56a39f986c264176bb6c782e4d2527537c142,产品与EMAP事实探查/成熟工具增强事实探查/validation/selftest/stderr.txt,540d3f6b976e313f9660cf8600c56a39f986c264176bb6c782e4d2527537c142,2062,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/selftest/stdout.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,产品与EMAP事实探查/成熟工具增强事实探查/validation/selftest/stdout.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/v1.1/package-check.json,d2d59324a9a66bccf89690901a575a312e08de31acb3743c9dffb64069b75298,产品与EMAP事实探查/成熟工具增强事实探查/validation/v1.1/package-check.json,d2d59324a9a66bccf89690901a575a312e08de31acb3743c9dffb64069b75298,146,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/v1.1/unittest-stderr.txt,ac316b721cd5c9267816638c2e3e8a273a8dd9295afdb7a1dd677a860c608de8,产品与EMAP事实探查/成熟工具增强事实探查/validation/v1.1/unittest-stderr.txt,ac316b721cd5c9267816638c2e3e8a273a8dd9295afdb7a1dd677a860c608de8,5026,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/v1.1/unittest-stdout.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,产品与EMAP事实探查/成熟工具增强事实探查/validation/v1.1/unittest-stdout.txt,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/v1.1/verification.json,d0cc9dd7a1e7e4a11ca1c37befb512eecbc50c107dade68596e55877d98f26c1,产品与EMAP事实探查/成熟工具增强事实探查/validation/v1.1/verification.json,d0cc9dd7a1e7e4a11ca1c37befb512eecbc50c107dade68596e55877d98f26c1,6735,展开补齐
增强探查 v1.1 包,产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18.zip!/产品与EMAP_成熟工具增强事实探查任务包_v1.1_2026-09-18/validation/verification.json,6af41eca0343b6b388bdd276c5eed8953da2a05dd46f34133ebff21fdf26aa59,产品与EMAP事实探查/成熟工具增强事实探查/validation/verification.json,6af41eca0343b6b388bdd276c5eed8953da2a05dd46f34133ebff21fdf26aa59,1005,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/README.md,bbd03489ce78fc54732a47a64013319c5cbb1bb0663b0077604b0676e62b8923,AI测试/网页人工路径/human-path-testing/README.md,bbd03489ce78fc54732a47a64013319c5cbb1bb0663b0077604b0676e62b8923,7293,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/dist/.gitignore,684888c0ebb17f374298b65ee2807526c066094c701bcc7ebbe1c1095f494fc1,AI测试/网页人工路径/human-path-testing/dist/.gitignore,684888c0ebb17f374298b65ee2807526c066094c701bcc7ebbe1c1095f494fc1,1,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/dist/human_path_testing-0.1.0-py3-none-any.whl,66c496a1c728f97cc5a98332a3d3db5fba8f264cee7707faea66f9041803bd3c,AI测试/网页人工路径/human-path-testing/dist/human_path_testing-0.1.0-py3-none-any.whl,66c496a1c728f97cc5a98332a3d3db5fba8f264cee7707faea66f9041803bd3c,33438,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/docs/00_总体架构设计_多模态探路与人工路径验证_v0.1_2026-09-13.md,6aef2b08ed69631e9973c696318cf386ba58d3c078ad8d3c309653a6cbae2b9f,AI测试/网页人工路径/human-path-testing/docs/00_总体架构设计_多模态探路与人工路径验证_v0.1_2026-09-13.md,6aef2b08ed69631e9973c696318cf386ba58d3c078ad8d3c309653a6cbae2b9f,32658,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/docs/01_使用与接入指南.md,1b7aba2fd08302bc7dacf71ac6f05bc93d54c966e2290b55be0f84b699af3378,AI测试/网页人工路径/human-path-testing/docs/01_使用与接入指南.md,1b7aba2fd08302bc7dacf71ac6f05bc93d54c966e2290b55be0f84b699af3378,9615,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/docs/02_实现说明与边界.md,8c1152e67d015725e7bce3faf4224fcbc8d004e0b7ff06fff889c16f97f022c6,AI测试/网页人工路径/human-path-testing/docs/02_实现说明与边界.md,8c1152e67d015725e7bce3faf4224fcbc8d004e0b7ff06fff889c16f97f022c6,6769,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/docs/03_实际验证报告.md,880a410cf67e8e53b4b8bbe65fad554c7b0ff17f35ca8f637e38cb34a130c3da,AI测试/网页人工路径/human-path-testing/docs/03_实际验证报告.md,880a410cf67e8e53b4b8bbe65fad554c7b0ff17f35ca8f637e38cb34a130c3da,7352,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/docs/AI人工路径测试自动化_架构设计与MVP实施方案_v1.0_2026-09-13.md,820635c532bd44562ca5ce4ad2f6d341c7970fb46631f874db0925322cbbae1a,AI测试/网页人工路径/human-path-testing/docs/AI人工路径测试自动化_架构设计与MVP实施方案_v1.0_2026-09-13.md,820635c532bd44562ca5ce4ad2f6d341c7970fb46631f874db0925322cbbae1a,68369,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/examples/authored/cancel/behavior.json,bd507f8a00a5c2149aad07c283ad0e1947a49ad5663b6e9cc856c8ab67d671c9,AI测试/网页人工路径/human-path-testing/examples/authored/cancel/behavior.json,bd507f8a00a5c2149aad07c283ad0e1947a49ad5663b6e9cc856c8ab67d671c9,8386,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/examples/authored/cancel/environment.json,a75008717d58be199d2f7d20d36abaeb76eea8b2484475c8a1c553f20aa66c91,AI测试/网页人工路径/human-path-testing/examples/authored/cancel/environment.json,a75008717d58be199d2f7d20d36abaeb76eea8b2484475c8a1c553f20aa66c91,314,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/examples/authored/cancel/inputs.json,05b09ac837e8563bc69145ed5b9aebfc4e586320fe6f3b7b841edc1cfb862c07,AI测试/网页人工路径/human-path-testing/examples/authored/cancel/inputs.json,05b09ac837e8563bc69145ed5b9aebfc4e586320fe6f3b7b841edc1cfb862c07,60,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/examples/authored/cancel/route.json,d6c8120f9d1fe213a45d55aaed30ddc69c7fabaa0fcec36c97999797cec62816,AI测试/网页人工路径/human-path-testing/examples/authored/cancel/route.json,d6c8120f9d1fe213a45d55aaed30ddc69c7fabaa0fcec36c97999797cec62816,8496,展开补齐
HPT v0.1.0 源码包,AI人工路径测试自动化_源码与安装包_v0.1.0.zip!/human-path-testing/examples/authored/create/behavior.json,72b2c87b94e3d9727f5dadeacc27051936f24656b061a9c0140acba77c7ae016,AI测试/网页人工路径/human-path-testing/examples/authored/create/behavior.json,72b2c87b94e3d9727f5dadeacc27051936f24656b061a9c0140acba77c7ae016,8709,展开补齐
